# v_cm v_tan, v_rad n_tot x_cm y_cm z_cm
436.765594 115.128090 -162.824036 1933.000000 132.276474 191.981964 -13.544296
384.903442 54.492027 -95.404076 1822.000000 436.749359 -240.355301 394.220673
460.050812 197.694458 -122.864609 1941.000000 -410.094971 -125.989899 64.891899
616.768555 6.696329 -28.907921 1693.000000 80.594788 402.612701 -203.309158
321.798401 245.019669 -8.445526 2622.000000 -412.650452 80.445686 -199.324432
148.748520 93.282120 -39.669792 1782.000000 -126.369293 -429.468292 424.583466
436.622986 20.126431 -31.839207 1450.000000 -490.411652 -385.942963 -167.273453
631.624573 158.618271 -252.252930 2564.000000 406.279694 454.080200 285.533875
767.014709 49.812737 -202.995819 1852.000000 -432.908417 238.824600 -345.755310
411.697906 21.286802 -30.067474 2001.000000 -499.325134 5.788423 211.784393
232.004700 128.359497 -113.559830 2315.000000 -152.513000 -116.933205 368.480591
779.862671 72.900749 -42.734627 1399.000000 496.748383 -300.415405 74.824051
1169.997070 83.806953 -93.575455 2934.000000 -290.018311 427.666870 -458.704834
676.102844 172.381927 -189.986221 1872.000000 110.012901 -489.381042 311.573822
497.961548 182.709290 -150.558121 2282.000000 81.440285 394.584473 266.786041
681.007568 192.748871 -90.226608 1989.000000 -404.087830 353.208405 -45.552307
834.296936 103.326019 -114.580757 1914.000000 -196.422424 -44.099014 -156.049133
506.917358 89.725975 -5.938148 1670.000000 56.328018 -106.907486 348.622131
512.189087 125.569000 -166.602066 2074.000000 -126.931549 -22.862513 -465.976898
525.745239 78.758331 -218.126022 1583.000000 213.732803 -405.147034 234.647888
229.244659 73.294945 -173.198364 1941.000000 3.754504 382.444458 -28.436726
490.977295 64.573936 -107.581696 1844.000000 3.201758 -471.775696 -237.546997
535.094971 126.006355 -8.797905 1792.000000 -334.726410 -59.248074 -168.191513
713.782043 66.601364 -40.834686 2161.000000 -46.609207 282.910583 339.573303
389.814789 182.308029 -125.138718 1633.000000 -400.367798 101.529282 73.956848
427.319000 44.341690 -19.014160 2107.000000 20.325283 -387.465210 -431.019592
272.649536 47.125496 -174.988876 1658.000000 19.265007 -125.049820 -31.626104
402.457977 114.778709 -155.599365 1535.000000 -454.256348 -190.730026 35.865646
487.213837 195.835144 -134.969040 1867.000000 -130.123611 -247.648254 -406.686554
434.696869 43.477074 -1.552177 1642.000000 -488.359924 116.055084 256.484467
736.185364 151.265228 -173.343170 2212.000000 -233.894638 -271.294983 444.986267
274.169891 83.443001 -204.831955 1769.000000 -487.478180 144.062256 -358.462097
449.362396 181.721771 -186.855164 2235.000000 -333.450928 374.656158 331.341156
203.677856 291.736938 -20.470707 1765.000000 167.156067 -103.037666 64.297943
695.371460 109.924782 -81.255844 1732.000000 451.415161 -425.724365 -289.285645
250.924042 37.352730 -108.826378 1913.000000 -22.670460 404.826965 211.765381
320.833191 106.937996 -21.812263 1960.000000 221.056824 424.284088 -340.636230
815.816223 40.803551 -196.331924 1913.000000 -234.808853 -127.106567 93.022797
1017.513611 68.278381 -142.622879 2014.000000 -60.863556 183.283600 443.479340
542.794250 115.220169 -58.852036 1763.000000 -463.069305 445.385559 -287.661804
718.803650 135.974472 -135.476944 1545.000000 307.573364 420.955994 301.707611
502.500549 92.134972 -117.363144 1868.000000 59.801727 443.332092 341.642883
587.354004 220.066269 -75.912971 1857.000000 9.535108 -198.865234 -462.190735
507.907562 214.643402 -285.499725 2329.000000 -187.974792 -15.050753 87.859772
350.477692 120.171425 -13.456650 2037.000000 -21.347801 -429.178284 229.756042
522.896973 269.850098 -55.793175 2338.000000 246.164383 410.692719 218.858276
612.269043 196.125427 -54.133202 2257.000000 80.254959 342.623718 -65.891998
803.531372 205.079117 -174.904541 1624.000000 12.133543 -121.858559 -350.419617
308.454529 134.696915 -90.011635 1489.000000 180.130676 -426.098877 -288.669434
185.627701 193.184647 -165.701187 2065.000000 -101.442810 381.332947 -117.665680
394.971558 101.867676 -145.160645 1656.000000 -254.732010 -210.686768 -478.831177
367.686401 196.019257 -209.975266 1527.000000 -105.573761 -1.392992 372.566406
695.010010 108.311356 -69.985176 2593.000000 497.560669 -162.421249 -35.332760
235.427856 151.569046 -115.701279 2260.000000 -101.122894 218.535461 183.791595
472.786774 97.119850 -135.665222 1585.000000 95.413818 -371.731659 -179.656494
271.277130 131.642258 -179.894409 2009.000000 -85.456543 116.987823 482.151367
279.514374 93.920792 -71.008446 1578.000000 141.669540 -199.491211 -296.723755
408.262390 120.671753 -104.146515 1307.000000 1.613375 273.111877 456.474915
380.777588 83.847191 -185.617661 1647.000000 -276.630646 116.171402 287.337830
355.796661 191.807175 -264.273041 2029.000000 64.028976 -391.644653 -356.829529
160.056046 28.251591 -138.536118 1777.000000 154.109039 70.423256 430.869019
305.785370 302.152679 -181.594391 1545.000000 426.649536 -278.229156 278.789185
699.568787 38.350613 -183.868378 1873.000000 431.893372 221.872803 200.133942
656.333740 108.321823 -86.895607 1785.000000 146.537552 170.529282 -233.736572
241.450378 202.897232 -2.330154 1856.000000 -416.828278 255.844452 -198.696747
401.980072 123.032021 -198.800079 1509.000000 -138.013229 71.612679 -328.393646
292.881470 134.655197 -40.889732 1358.000000 403.955505 224.504929 -104.603210
279.165985 52.801220 -245.119614 1765.000000 -236.359436 -125.115761 -359.921204
588.363586 51.859299 -139.843231 2131.000000 -285.140442 314.153931 330.071899
652.900208 110.911812 -193.492569 1941.000000 148.698517 -226.137207 -95.670761
586.049561 107.456024 -188.642944 2006.000000 -102.677795 440.195892 -279.775543
835.487000 64.433739 -131.246933 2346.000000 -477.831299 487.693726 -495.734802
657.349915 154.740112 -102.217247 1589.000000 311.286987 190.290588 -297.759064
575.032532 244.507507 -78.302864 1389.000000 -32.840492 -205.688385 -241.997803
565.211548 33.554993 -167.308472 1990.000000 10.473567 -444.018585 -421.422150
120.910767 152.680252 -127.535049 1608.000000 -41.000481 -112.035019 -69.625633
520.366638 144.402176 -189.072342 1351.000000 247.478485 131.352081 177.190704
106.466599 114.549629 -66.353691 1466.000000 124.652222 -204.629425 -89.842590
497.644684 52.926357 -43.402367 2178.000000 -221.978790 -7.584694 -168.592377
431.713562 106.174789 -187.551102 1663.000000 -66.720734 -304.304565 24.534294
380.034180 161.669739 -181.963470 1888.000000 200.056488 334.910950 -474.425537
491.457306 118.868782 -134.712769 1836.000000 -53.196640 -473.357483 151.023483
681.298462 80.288704 -97.421021 1576.000000 -129.530258 -193.613007 286.031921
305.846008 73.625534 -75.837318 1849.000000 -79.176865 109.343079 -429.066101
423.977234 220.021301 -132.249527 1992.000000 275.055695 150.215088 291.511993
446.134094 45.484264 -53.735176 2926.000000 97.705582 -44.159729 31.639322
161.773529 152.615555 -249.540741 2017.000000 -264.627441 395.022095 -11.499242
957.796997 187.916122 -125.644112 1667.000000 -436.589539 -271.703247 -14.532213
1036.208130 168.422333 -194.759659 1832.000000 491.943970 261.995178 27.119091
325.355072 58.242622 -175.875931 1460.000000 -72.973465 -171.048676 229.120483
625.904358 87.053375 -7.873169 1970.000000 -394.862579 -62.142784 -51.594208
171.618271 198.952454 -62.999851 1816.000000 -301.614136 163.287521 -244.600632
962.154480 322.839569 -90.543388 1669.000000 263.061890 -24.136322 52.440254
500.762085 35.246147 -118.875381 1410.000000 -189.560715 144.103180 -342.950287
1253.812134 197.957947 -49.609711 1387.000000 70.729477 -266.685181 96.042496
244.432022 84.713409 -55.331635 1681.000000 -300.501099 161.512680 -495.567108
308.789337 57.639690 -102.274345 2460.000000 -171.338623 490.157715 -448.118835
161.440201 118.041824 -77.386391 1713.000000 -331.570557 -267.505463 -24.892792
370.015625 43.984737 -40.101158 1323.000000 1.605544 73.541458 -235.668488
462.147949 85.185722 -39.911304 1426.000000 -153.980164 -99.357468 -52.417412
239.657028 47.186092 -71.194290 1934.000000 54.185822 333.691132 410.486084
337.600342 37.780098 -178.530060 2235.000000 458.852234 -372.358795 -353.147919
385.692322 57.213654 -214.367783 2172.000000 193.519196 118.631462 70.888794
419.106384 61.457588 -65.214462 1622.000000 -208.794250 231.396011 307.332214
742.017334 159.406357 -197.580719 1856.000000 -424.355347 457.438416 113.249359
248.893997 138.433975 -147.059601 2176.000000 -18.039604 -230.700150 26.910439
828.936584 28.623568 -136.922852 1741.000000 233.868317 -214.098999 194.533142
733.537598 320.396057 -130.958038 2081.000000 -333.746246 -17.968327 -143.526733
173.841309 147.271347 -147.939178 2114.000000 274.132324 -131.609146 148.721786
217.704239 164.969391 -56.270153 1374.000000 434.058777 -432.117920 -29.432459
141.740234 137.922958 -192.086823 1627.000000 -477.254456 -433.496216 -205.187225
570.186768 99.205818 -6.885307 1299.000000 423.858612 216.163696 270.749695
540.693237 97.159470 -79.152046 2400.000000 -259.433624 -334.899414 337.471954
284.626801 61.383240 -150.948288 1749.000000 230.188751 30.939175 -255.607742
269.415680 27.078697 -64.655518 1730.000000 -172.289490 392.643311 -49.453369
433.341583 209.106598 -218.711594 2572.000000 -155.627319 -1.562104 323.141602
351.806641 35.776787 -90.958427 1837.000000 -18.469215 229.025940 -321.153900
431.132385 120.796364 -71.845886 1962.000000 -89.455994 203.689072 485.908081
687.494690 64.316132 -142.016418 1604.000000 -331.494263 247.383270 125.623596
417.068085 46.179634 -166.107269 1990.000000 60.413227 -164.521240 48.621643
171.029968 97.942085 -140.686981 2208.000000 -22.249619 -147.566498 -74.096832
489.406494 144.808151 -202.027405 2662.000000 -375.591766 118.379349 -134.159424
215.818512 133.115997 -227.976532 2090.000000 416.635468 -446.155792 188.786865
183.049423 43.798332 -28.727173 1370.000000 228.333618 -117.347473 62.604660
1116.522705 133.354248 -149.629547 1394.000000 355.338928 321.160400 -470.153564
510.956207 22.341063 -60.758087 1650.000000 -54.729652 376.690308 -286.198608
332.701996 173.709885 -109.173759 1800.000000 -493.014191 420.836243 -368.403900
642.211304 225.339691 -68.687859 1750.000000 -268.209045 -113.667595 -198.558334
188.607452 155.560501 -119.625626 2029.000000 -221.312088 -130.539612 -103.583282
547.328430 61.973911 -230.282349 2326.000000 -160.103729 357.211365 377.528107
484.551575 146.578506 -69.543922 1368.000000 496.116760 -13.237569 -400.381287
730.261658 58.602409 -106.602898 1522.000000 -28.952431 236.411896 252.076324
291.184326 311.159546 -50.532875 2484.000000 -390.066742 173.551971 -437.485657
427.697601 132.022797 -154.723343 3052.000000 447.327667 373.125305 -471.249176
513.635986 41.089649 -126.514603 1391.000000 -104.034927 -387.600891 348.803955
173.928986 146.309128 -173.146317 1842.000000 -153.702728 -489.687988 22.555948
231.483887 37.903866 -2.576424 1524.000000 -461.247375 -91.959808 -316.954102
441.138916 164.331970 -88.284103 1706.000000 153.841858 -130.515015 -496.357788
649.375610 90.484375 -13.209717 2233.000000 152.290588 199.368500 451.521088
285.092163 88.368607 -34.998745 1520.000000 -102.387627 -79.179932 329.722168
585.347351 62.175621 -16.936089 2134.000000 -223.780670 -330.329773 184.823059
678.104431 66.933327 -118.830246 2262.000000 197.969696 19.764725 -108.463531
320.090210 267.787598 -29.170277 3228.000000 384.521698 -351.451538 409.147949
443.837524 79.379166 -13.304016 1822.000000 180.939240 -152.216782 -344.547302
1047.799072 199.226242 -38.582935 1463.000000 401.523315 -337.229492 -377.065369
342.723297 12.372632 -226.141083 1773.000000 -59.786537 -497.523682 -141.004150
611.285400 231.445724 -18.202532 2168.000000 249.146484 493.773193 342.433044
460.169220 257.810120 -150.460587 2115.000000 317.612427 360.388245 -264.857788
425.994934 81.325325 -118.025162 1426.000000 -466.379822 -338.502106 232.604767
547.247314 78.409981 -106.402679 1550.000000 -300.117218 -441.424469 -489.135620
790.245544 75.575760 -147.786362 2055.000000 397.189392 305.469666 -17.879269
491.416504 51.912334 -32.695343 1944.000000 155.963150 -417.428375 328.217926
423.137939 91.286667 -144.479111 1450.000000 445.612518 310.934814 -457.566895
447.104553 195.160522 -143.598419 2195.000000 -461.606934 284.318512 -383.142120
372.797943 255.605698 -189.199158 1582.000000 186.072876 -385.706238 -364.447083
255.992676 65.729858 -151.372681 1342.000000 -254.630890 -121.043320 292.985229
319.446930 47.681644 -287.941345 2184.000000 402.967590 -76.800232 334.598083
327.937317 100.895782 -72.679192 1764.000000 -50.906212 -436.588013 195.831879
393.667694 119.215202 -59.630646 1691.000000 -107.391190 371.591919 14.817064
546.370483 150.621567 -205.029053 1860.000000 55.893490 -219.890625 -476.008240
381.886169 139.728882 -127.906189 1682.000000 -445.444641 363.007904 399.857910
380.797455 117.655327 -81.745621 1885.000000 252.302460 -80.224640 -250.309692
451.978821 71.702888 -131.722595 2058.000000 -123.636848 157.943665 302.656586
742.456177 137.766968 -73.857635 2257.000000 -131.749817 -9.389259 -142.228836
514.269348 179.997299 -40.719833 2378.000000 -85.887344 -349.803894 126.293022
768.254211 177.047455 -71.266510 1587.000000 197.442566 148.788132 88.638229
535.706238 81.033585 -31.225510 2439.000000 -133.480194 395.060272 439.113556
288.625793 99.500214 -43.927795 1882.000000 -281.783569 46.756577 -170.046951
545.824890 242.512543 -11.531487 2101.000000 304.230804 415.922943 -261.209930
279.791199 71.928116 -76.764412 1914.000000 443.837585 -92.509003 -494.172546
566.038940 33.974255 -219.116882 1416.000000 -108.378967 160.032028 244.615540
712.525391 51.127407 -102.291786 1378.000000 -356.607117 -359.575928 236.137466
360.484985 76.859413 -75.339790 1672.000000 36.697655 10.265019 292.268860
762.067139 32.748287 -38.478737 1986.000000 166.688873 354.373932 -138.779022
484.667206 119.240677 -84.955574 2011.000000 -152.902924 -112.121597 -287.497437
397.551697 38.330593 -17.629684 1592.000000 -491.497772 332.081055 217.868744
402.819489 156.773727 -189.043823 2141.000000 -467.341431 168.914307 228.157135
812.157227 163.022903 -142.117981 2524.000000 364.294312 -361.263916 -372.576965
692.315796 78.278236 -128.433685 1936.000000 -185.631348 439.950134 -265.840820
327.540344 165.977264 -56.021370 1828.000000 212.850433 349.775726 -92.780426
511.654694 180.329529 -124.713791 2550.000000 118.642258 34.283661 150.035522
548.643005 38.867012 -184.584549 2606.000000 374.875671 217.936111 149.299103
931.396057 24.653141 -148.527283 1856.000000 171.797485 -498.190002 -457.630951
767.262085 105.933960 -136.881470 1978.000000 306.141998 391.841125 -5.637840
353.385345 59.314690 -110.813324 1866.000000 270.736542 403.391235 -368.719086
571.849854 139.112625 -156.894089 1526.000000 133.937271 -195.668640 441.399292
657.320007 106.381828 -178.833954 1760.000000 -489.935547 -206.491470 -166.163940
313.268433 156.705185 -82.060074 1678.000000 139.247742 -354.614624 63.546787
525.246826 217.739044 -52.937458 1628.000000 122.296112 408.699890 26.403288
288.314941 30.290247 -1.781631 1885.000000 158.553894 408.170258 -315.363617
735.921326 373.915131 -455.314697 2860.000000 -455.476074 282.957336 165.131012
523.727478 142.966354 -108.769470 1913.000000 445.886200 -478.733826 168.610992
417.429138 135.952423 -278.033844 2096.000000 -106.052040 385.206818 -422.185913
417.309174 45.253475 -123.281334 2227.000000 419.237305 57.745579 321.204346
666.384216 65.917915 -211.335220 2122.000000 244.205597 18.660807 -411.702881
527.488525 94.610367 -168.888763 2231.000000 164.082245 158.710541 -109.428940
418.921234 242.155106 -246.033310 1835.000000 -308.952698 -148.809418 108.194229
261.899841 96.400856 -186.910980 1503.000000 19.647800 135.869904 -339.969849
154.271362 36.913540 -140.171204 1860.000000 107.287964 -58.666260 414.031494
288.413574 184.831863 -4.099697 1894.000000 192.403687 4.709136 -380.738586
576.060425 191.081955 -221.286804 1968.000000 -86.806305 -285.881470 465.701477
401.422516 64.399208 -114.035477 1497.000000 -43.931702 153.565414 -109.398506
395.523834 3.106508 -74.935150 2247.000000 284.214172 349.354919 -41.934593
325.307648 95.299294 -87.113548 1352.000000 341.698975 -270.600403 -430.365601
426.414581 72.171478 -140.509979 2342.000000 -131.326736 434.595062 191.560745
1080.060791 42.488785 -141.134415 2089.000000 -189.273636 225.393646 -44.652306
529.836304 124.014900 -260.909729 2174.000000 -11.700220 -329.442688 455.670776
652.295837 111.423935 -208.777374 2035.000000 -242.665375 -79.078140 233.539703
424.505768 50.708534 -100.130295 1530.000000 -260.685211 298.947113 209.467636
304.820129 83.763557 -7.214111 1684.000000 113.404083 166.095825 209.046783
487.045563 116.143059 -137.210251 2399.000000 -102.042862 -342.058716 412.984924
543.882874 144.901535 -78.307999 2451.000000 -162.424210 -81.997498 -193.913849
657.141968 54.338818 -91.212929 1833.000000 167.424286 353.650208 -143.107086
334.517029 62.402817 -107.073143 1973.000000 350.456543 133.551071 -226.737366
380.292969 193.501511 -136.136734 1700.000000 351.183716 -483.747131 -486.946289
1007.839172 211.279114 -61.805939 2234.000000 234.573303 36.953743 374.912598
233.102524 206.293793 -50.709770 1189.000000 6.048193 -111.862000 95.217148
695.674133 160.936111 -149.727432 2244.000000 490.085510 -445.350037 -471.958801
480.835693 104.186935 -46.598869 2096.000000 -418.213898 -1.231549 -433.240601
409.886841 50.604969 -1.034889 1439.000000 -348.161926 -412.079498 -44.600521
599.475281 82.782921 -135.734909 1999.000000 -286.998199 -110.621567 -222.475952
372.496155 127.300148 -226.127747 1774.000000 -441.046539 -226.642319 -113.170898
203.087204 18.091455 -36.562904 1501.000000 98.362152 478.349457 28.657791
409.140747 43.921940 -205.271423 2157.000000 -363.718262 -472.479492 259.174652
490.454010 135.186768 -71.285172 1636.000000 93.450089 494.993866 121.943436
169.360275 121.253914 -193.489655 1602.000000 425.079712 -416.002716 -270.737183
114.165543 40.701851 -64.318558 1590.000000 -193.982635 493.097961 -371.695557
400.104858 45.434814 -33.603874 1769.000000 100.744598 -332.462341 121.213745
621.705566 34.345329 -157.648987 2134.000000 207.894028 -327.664673 462.763367
377.798096 132.166458 -100.277992 1784.000000 -274.322449 248.953323 322.244324
330.887512 42.286736 -153.027161 1891.000000 219.388626 44.373978 -336.408905
189.264816 69.883469 -92.885216 1831.000000 -307.880859 -87.248230 -452.366577
378.855286 103.235245 -5.981995 1483.000000 210.508011 -304.638000 306.870361
546.394043 11.667932 -188.418213 2293.000000 367.170776 399.325989 -106.599998
341.633636 313.685516 -161.137848 1695.000000 457.450745 263.352112 392.516113
801.645935 53.352894 -248.249939 1890.000000 406.469330 471.114441 -271.193695
385.770355 92.056389 -42.575623 2018.000000 -309.283813 -18.375839 275.250854
834.135376 146.743942 -7.519562 2038.000000 -268.400055 -251.018311 -415.802582
402.290863 152.317810 -169.798553 1629.000000 -52.192162 112.562019 -246.711014
1016.073547 201.889435 -14.910152 1569.000000 171.304810 474.073059 -257.903381
997.206665 393.139832 -180.591248 2771.000000 86.456451 -416.185852 -444.195862
326.759888 154.455032 -60.732712 1625.000000 241.087463 -435.823853 -406.471924
718.821533 45.971458 -97.429733 1678.000000 -481.747955 -265.185425 176.962341
572.074829 27.508450 -155.839188 2251.000000 369.344666 255.198212 -222.438477
269.968018 156.093002 -159.096558 1865.000000 327.191956 -366.380463 -166.990570
314.067902 146.634705 -156.729309 2076.000000 94.673996 9.319241 58.809174
457.275482 110.131241 -187.460571 3156.000000 -290.557343 -157.203461 -196.328003
205.121368 11.079260 -82.481743 2148.000000 355.689758 462.187286 360.792419
569.712280 60.542194 -28.275467 1434.000000 -366.655090 -9.558553 458.712616
312.836914 24.048494 -66.043770 1773.000000 329.939392 268.074371 13.999138
78.591896 46.492439 -108.215668 1736.000000 94.428726 162.181946 -308.134796
501.238007 56.175331 -162.103180 1639.000000 -402.532715 34.143715 -217.021973
838.392761 40.865395 -137.927612 1711.000000 -201.481323 -374.140198 -350.410370
735.916687 61.713989 -2.360748 1643.000000 489.308533 -129.584763 395.097900
551.662781 205.061615 -11.844898 1900.000000 -229.286163 -338.271545 246.407684
300.168152 194.185516 -9.577160 1913.000000 -243.848511 -214.703156 -435.159851
760.076233 97.468643 -64.895470 1731.000000 -211.782715 -258.933594 -244.392792
725.652100 27.359798 -195.127075 1662.000000 330.482635 -152.369156 296.383972
791.229553 81.584160 -59.181973 1710.000000 107.179886 -123.127121 454.927185
393.280365 86.539413 -109.744644 1621.000000 -187.225647 450.685669 148.150986
821.968506 220.758774 -123.342789 2545.000000 108.475479 269.452820 409.197968
594.715637 39.564735 -33.101418 1228.000000 -472.517822 318.659363 -348.816162
800.600708 23.264214 -20.299477 2393.000000 -403.694458 -220.326416 184.246765
610.796387 22.703592 -79.219154 1481.000000 -364.408478 -491.570007 -331.220642
529.787964 193.406937 -214.132950 3227.000000 105.865715 46.474213 167.665619
355.325134 90.076294 -136.400772 1493.000000 -291.067230 -54.908432 -109.739395
291.802917 74.474579 -70.078346 2265.000000 176.071426 -51.487263 -352.574890
672.612549 33.347836 -152.504257 1643.000000 480.881989 475.475830 -85.422729
272.975159 66.298271 -145.386139 1917.000000 -75.893661 208.088959 -302.866882
835.868408 33.837761 -73.451645 1679.000000 -476.308228 -426.326599 451.091339
1701.361328 389.602356 -23.224846 1861.000000 68.561890 -340.162231 381.474701
362.358429 114.972008 -226.710693 2001.000000 -473.076294 66.117500 -270.520660
1372.476196 135.174774 -91.723656 1793.000000 -141.097778 24.961868 -114.828552
269.408295 68.144684 -12.914673 1525.000000 457.118744 -265.085449 -29.747009
375.454468 85.553223 -51.558914 1569.000000 -361.526672 -112.549774 -142.666595
617.089844 157.124329 -77.945343 1810.000000 -254.925278 -402.639313 348.250763
288.279572 229.472809 -36.412048 2274.000000 52.448494 31.454844 82.757706
139.374725 260.803925 -165.564880 2677.000000 392.347473 178.848022 324.036896
128.896118 49.451366 -212.409210 1739.000000 330.550842 59.184967 480.391479
441.933380 80.867889 -104.296829 1837.000000 341.222992 -41.110813 407.290741
262.149292 97.537292 -188.436478 1664.000000 327.032532 -286.379395 -423.191589
443.946167 54.072750 -12.708420 1143.000000 117.696106 -26.468285 -191.577881
281.978241 69.263420 -101.192749 1818.000000 123.900772 39.367821 478.438934
294.986206 18.840614 -191.068329 1992.000000 473.338989 -11.316922 295.203125
773.732605 141.168549 -36.870911 1416.000000 448.735229 -213.429810 25.580650
282.913635 24.187742 -38.233376 1544.000000 186.126038 252.385071 163.941193
299.936279 111.999130 -128.097839 2047.000000 255.450226 60.774387 495.760986
538.957336 61.497253 -92.517891 2280.000000 180.873398 288.658875 99.165314
525.578247 182.694412 -81.457008 1535.000000 397.001160 486.288818 124.304871
561.098389 91.633438 -154.720139 2648.000000 -122.410530 298.611572 154.262070
155.171570 159.032257 -199.183304 2194.000000 -323.351501 194.492554 338.582520
431.553162 61.892467 -45.539238 1391.000000 124.026855 -69.070396 212.491318
630.789246 8.285907 -265.338593 1983.000000 473.712097 394.237518 -302.336121
324.778351 20.709063 -87.742737 1485.000000 412.795532 204.794220 -219.915558
862.975830 216.611786 -135.443115 2195.000000 -56.209869 20.019285 293.945465
516.521240 165.078171 -39.644379 1935.000000 190.287964 316.682617 274.610626
296.497375 69.365822 -119.245651 1311.000000 369.446472 -308.842499 111.045654
535.145020 65.352394 -36.958748 1717.000000 -477.537659 -144.711182 154.109451
466.041870 29.091518 -127.761589 1649.000000 333.520844 -158.342224 73.105080
604.761169 28.123472 -166.387451 1601.000000 -263.323608 328.424011 125.635345
738.479370 216.764542 -130.686111 2331.000000 346.038330 -187.417267 283.048920
463.199554 23.686264 -135.837662 2469.000000 -423.695618 -489.458282 -109.733002
395.303223 215.879791 -48.615269 2076.000000 -427.389252 383.198303 -285.415100
158.703079 74.198792 -294.255676 3107.000000 -345.576569 -1.729564 300.858246
621.649414 152.792313 -45.061592 1566.000000 311.445190 -281.206421 -252.000885
486.386627 104.902931 -141.145081 2130.000000 -76.508362 -84.881256 117.147095
387.702454 155.010544 -88.380875 1483.000000 64.998222 -337.132416 -443.875366
358.198822 209.685883 -142.555435 2138.000000 350.374207 -72.681686 -120.074753
634.793274 340.375885 -190.389038 1846.000000 -23.575300 -161.607910 -342.875977
782.547424 272.012024 -80.638100 2005.000000 241.980728 -457.998260 145.818710
290.790771 16.990002 -156.544540 2298.000000 352.086029 -378.045624 -120.713303
476.127716 46.343845 -13.892113 1517.000000 -191.416809 473.521973 -365.680542
725.267334 172.914078 -159.140869 1485.000000 138.221985 476.772949 -189.173431
327.333649 74.421364 -150.117828 1679.000000 -41.765259 121.615784 230.539474
1062.641602 37.693668 -127.477631 1115.000000 -270.446869 -408.760529 -225.923050
706.680969 68.508041 -167.105103 1521.000000 83.566109 -394.799927 359.500610
810.855347 67.646629 -118.642921 2489.000000 -245.777130 -314.320587 -325.044128
677.957153 148.477768 -154.620590 1487.000000 463.071716 207.227341 183.742477
577.642029 201.990707 -176.573196 1671.000000 293.912933 374.995239 258.512604
514.002075 228.057999 -146.607605 1661.000000 396.721924 185.849213 -250.906708
302.063843 117.478706 -128.354828 2284.000000 377.805420 77.893723 -187.027863
592.967773 96.805740 -89.523521 2057.000000 264.198730 -156.546875 272.974060
450.388641 31.148085 -216.800751 2435.000000 149.583527 79.221619 -16.026302
310.629547 89.657005 -137.158661 1702.000000 -367.818970 62.810829 -470.651733
351.698761 149.350784 -143.219177 1566.000000 137.727142 482.696899 -470.814697
305.757294 222.349762 -43.280312 1946.000000 -76.816940 -167.948776 -67.680878
621.396606 141.558502 -163.974197 1526.000000 472.599274 217.275482 49.322716
604.918457 220.060776 -26.714043 1812.000000 213.334137 -156.825882 61.774498
493.259613 85.587067 -28.531807 1286.000000 -170.681473 184.941498 273.220093
710.402100 130.665268 -106.027855 2848.000000 47.045094 224.497131 398.472717
507.916107 166.927597 -8.519264 1896.000000 -365.578125 267.720551 315.714386
273.330414 107.762688 -14.020546 1441.000000 -472.024292 -230.821793 366.044678
820.916321 87.664490 -44.484100 1622.000000 -396.461182 -310.994568 156.849518
413.839294 611.099243 -302.979950 2434.000000 -97.441971 -442.876831 159.948517
869.700256 121.965828 -98.893555 2934.000000 -74.017319 460.776703 -42.374233
363.337280 29.032681 -71.701195 2329.000000 456.636658 -112.936165 -330.655518
472.318207 91.704376 -48.668167 1467.000000 -42.996506 167.172516 -162.061600
335.120453 94.871193 -130.419205 1458.000000 -256.139343 433.395447 -65.565796
452.126404 164.863663 -20.935150 1604.000000 -380.598633 -40.462662 294.963989
266.270050 38.489014 -111.791931 1691.000000 301.414276 173.105469 -52.474243
81.108864 142.872177 -187.174103 1632.000000 -387.923889 2.327631 -362.316772
333.443909 46.381474 -46.840973 1715.000000 -325.113342 196.703461 -35.955811
59.211773 78.290474 -80.796646 1644.000000 -56.251404 -385.893433 73.091400
614.200012 193.439301 -63.223377 1526.000000 375.950989 -495.424133 -103.432594
741.884827 43.633495 -28.049461 1520.000000 -456.276764 -134.045715 -87.651566
447.127197 53.162819 -110.538612 1806.000000 -72.917961 376.347504 -438.359161
324.887695 217.414017 -80.418999 1949.000000 -482.710876 -238.458344 455.979736
322.086121 183.116104 -23.307049 2109.000000 202.840134 -438.846558 364.165649
626.671631 82.764679 -3.564140 2319.000000 490.729950 149.536224 -481.967865
462.865479 162.526184 -99.362221 2039.000000 313.973541 -252.473938 -127.397827
653.143860 399.536621 -358.146362 2368.000000 -147.382050 60.058117 57.748169
391.976990 57.294094 -168.492294 1792.000000 109.063324 -159.447693 190.635712
116.465561 73.057625 -118.748894 2015.000000 -342.032013 -488.344910 -93.751114
283.831085 50.972649 -148.911133 1670.000000 369.904327 -248.475479 13.464468
622.053223 10.711960 -69.872154 1526.000000 -44.452271 171.552551 -170.880157
292.782379 29.657682 -49.747162 1845.000000 -447.989166 -98.192108 345.276581
434.094147 52.109543 -43.499367 2090.000000 -444.077362 -266.648041 -250.309143
490.187836 84.465363 -6.494858 1894.000000 383.390533 -112.175049 -376.687500
401.960968 20.819912 -73.134262 1485.000000 320.675690 -248.616852 -452.659607
698.817993 113.317017 -33.794876 1503.000000 132.075867 58.936249 -340.317322
912.710632 104.138130 -157.951385 2009.000000 167.744720 -314.192169 -288.383026
656.307739 146.376801 -61.189964 1947.000000 -75.551224 -361.435791 348.435730
